flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
558,1.8,135,127,8,0.18297338341486946,0,115
559,4.73,98,94,4,0.8081187549853212,0,194
560,7.01,229,200,29,0.6120009375568681,0,421
561,6.16,219,165,54,0.19323599148486714,0,342
562,2.51,119,88,31,0.4733541793328011,0,137
563,3.8,64,49,15,0.6819051664607716,0,79
564,4.56,103,91,12,0.6338529008835424,0,191
565,10.29,284,249,35,0.4272471962317044,1,825
566,6.87,237,167,70,0.8993665289209269,0,468
567,11.19,150,121,29,0.5192634144878443,1,444
568,4.56,274,253,21,0.5058672985286884,0,489
569,5.86,57,55,2,0.06225058994145427,0,87
570,1.78,102,82,20,0.9221203897976371,0,109
571,4.96,109,76,33,0.177116568678373,0,168
572,2.74,285,279,6,0.5283446934365542,0,344
573,4.02,157,111,46,0.8035676014003101,0,301
574,8.71,54,51,3,0.2154532769556433,1,149
575,5.31,152,141,11,0.5273732899708411,1,342
576,1.37,245,202,43,0.24068490922334085,0,210
577,3.09,55,41,14,0.7596949977999118,1,86
578,1.16,158,127,31,0.5643411678731507,0,151
579,1.06,273,273,0,0.8559758603951435,0,293
580,3.99,165,157,8,0.8945580028773829,1,272
581,2.68,143,134,9,0.6487334824453981,0,179
582,2.55,96,74,22,0.7253912461589445,0,121
583,7.91,148,116,32,0.5492200998868637,0,264
584,3.14,104,104,0,0.3844287330673829,0,120
585,1.89,217,164,53,0.6481179230208346,0,212
586,4.82,101,71,30,0.9082886234873289,0,200
587,10.72,193,189,4,0.41668038043143796,1,565
588,5.75,62,46,16,0.31441002637379534,0,101
589,3.07,163,137,26,0.3884369385525741,0,184
590,4.93,173,149,24,0.4353976302115996,0,299
591,6.0,155,126,29,0.07356102897771621,0,233
592,6.1,207,149,58,0.4984418404349944,0,359
593,5.67,196,193,3,0.49431424805005963,0,351
594,10.84,194,167,27,0.5884438276405232,1,588
595,10.83,169,166,3,0.3628200304713315,1,488
596,8.21,112,96,16,0.6131075959555897,1,341
597,6.87,68,67,1,0.878216310274203,1,168
598,5.49,141,98,43,0.9554709904951643,0,283
599,10.36,107,78,29,0.5836122161410496,1,319
600,1.04,232,188,44,0.042590953970313095,0,183
601,7.94,139,112,27,0.969235997267109,0,283
602,2.28,278,199,79,0.7058620608962562,0,345
603,4.29,267,198,69,0.33596364855365213,0,439
604,7.1,166,163,3,0.14715770096372338,0,263
605,5.03,111,111,0,0.14341861223627494,1,226
606,4.34,72,68,4,0.16774440613960273,0,114
607,1.93,176,134,42,0.045572521613820305,0,138
608,3.77,186,145,41,0.9021541886529115,0,247
609,2.24,189,174,15,0.5407682328273363,0,228
610,3.55,294,278,16,0.6999594127138372,0,374
611,3.61,178,148,30,0.8281085092683075,0,232
612,7.95,107,93,14,0.7915410063332002,0,208
613,7.96,171,149,22,0.8826056237288415,0,342
614,1.8,50,38,12,0.9672546225249519,0,54
615,6.08,288,244,44,0.43907061474193954,0,498
616,1.36,83,80,3,0.9503354666683905,0,91
617,1.21,145,102,43,0.7232899483428163,0,144
618,1.74,175,143,32,0.07066819030807847,0,140
619,7.76,167,166,1,0.6817831212123454,0,319
620,7.59,97,91,6,0.6867166596048486,0,184
621,2.36,138,132,6,0.9058605637925271,0,187
622,2.13,281,267,14,0.37293213247009205,0,321
623,2.68,286,206,80,0.5849115002718178,0,341
624,4.61,166,129,37,0.012187551011742515,0,242
625,4.99,178,178,0,0.332075242181336,0,302
626,4.99,65,47,18,0.06224372615878093,1,125
627,9.81,238,181,57,0.521872972764897,1,701
628,3.17,280,278,2,0.8174476505069532,0,371
629,7.45,241,218,23,0.20644269212906896,0,386
630,5.6,240,239,1,0.5274410455577785,0,436
631,6.93,118,114,4,0.20400863651076706,1,244
632,10.11,71,65,6,0.12068846784624043,1,190
633,6.73,142,110,32,0.5109967919343424,0,249
634,5.61,296,259,37,0.07914862094972763,1,583
635,3.38,244,244,0,0.5873546311379894,0,301
636,7.55,125,91,34,0.03133746067672627,0,182
637,2.15,203,168,35,0.10671497186837553,0,206
638,1.3,193,146,47,0.5499974854873578,0,183
639,7.09,228,175,53,0.5914074128989139,1,514
640,6.61,278,199,79,0.02898693009375808,0,404
641,6.4,135,126,9,0.5733767880015584,0,247
642,11.28,234,167,67,0.838502525323637,1,745
643,7.8,78,78,0,0.7223161772939539,1,186
644,1.7,255,205,50,0.13118510392079863,0,209
645,5.12,269,265,4,0.5924746475636149,0,498
646,6.45,118,86,32,0.6722525000742134,0,217
647,1.65,96,88,8,0.037231201752291776,0,77
648,4.55,290,261,29,0.8553476686836227,1,708
649,3.11,143,132,11,0.9062673972898302,1,236
650,5.16,287,261,26,0.8504522733622586,0,571
651,7.21,239,216,23,0.8246314679891132,0,472
652,5.69,293,223,70,0.7449651984608933,0,555
653,11.84,246,240,6,0.6334320312819601,1,762
654,1.44,253,242,11,0.6786270049882519,0,256
655,7.32,193,164,29,0.806395293334983,0,376
656,6.7,267,232,35,0.6624984583613046,0,499
657,3.2,267,224,43,0.32772695668207097,0,296
658,7.81,225,224,1,0.3759611021613539,0,388
659,3.02,134,125,9,0.8970574683722922,0,181
660,11.0,88,73,15,0.0171220857971619,1,226
661,10.93,149,123,26,0.698820581244282,1,463
662,6.3,82,78,4,0.9547775524252154,0,169
663,4.94,271,195,76,0.7062281699579737,0,504
664,1.84,150,119,31,0.9939119882317821,0,164
665,4.72,72,72,0,0.6875449055283308,0,138
666,3.5,299,222,77,0.034363029216861074,0,292
667,10.13,59,59,0,0.8270098816469236,1,192
668,6.31,295,259,36,0.2846299119393191,0,485
669,7.37,118,110,8,0.44605722566444095,0,207
670,3.13,149,123,26,0.3120919159070821,1,208
671,10.28,83,81,2,0.26855410620967946,1,233
672,7.57,229,222,7,0.43140570366978537,0,401
673,6.53,272,263,9,0.37875144844067377,0,468
674,1.91,187,170,17,0.6333385818425894,0,185
675,1.57,299,265,34,0.8131512009875106,0,313
676,1.15,196,144,52,0.29708865318724076,0,169
677,5.4,235,225,10,0.21372115282201742,0,380
678,8.67,145,129,16,0.6668952708703423,1,450
679,7.91,50,44,6,0.6703200658307816,0,94
680,3.79,297,223,74,0.9011312392861718,0,393
681,3.32,118,83,35,0.015945686453310848,0,114
682,5.37,286,205,81,0.85304066211651,0,557
683,10.43,53,41,12,0.5210021729483569,1,156
684,7.56,65,53,12,0.6213020891720988,0,119
685,6.62,73,55,18,0.09137144056141477,0,109
686,3.99,129,107,22,0.43261493287204567,0,148
687,5.44,296,296,0,0.2273024072385238,0,484
688,6.99,51,43,8,0.2542250300825091,0,82
689,4.43,290,251,39,0.5040951146760274,0,514
690,2.52,269,236,33,0.8124559504031124,0,351
691,2.19,177,134,43,0.7437809301448561,0,223
692,1.0,209,152,57,0.5909999590859538,0,200
693,9.46,268,189,79,0.539418192753467,1,789
694,4.0,133,102,31,0.42730604323448995,1,286
695,2.71,201,173,28,0.9727099735613863,0,275
696,3.09,189,156,33,0.5601925542342333,0,226
697,4.92,227,192,35,0.2539663983122221,0,367
698,3.79,212,149,63,0.23009079204003957,0,222
699,5.72,173,144,29,0.6113530307751418,0,316
700,3.5,82,66,16,0.5228275273109287,1,121
701,4.12,210,184,26,0.007697802954712785,1,405
702,4.49,238,187,51,0.8300653721957794,0,464
703,3.36,228,184,44,0.7041223542324346,0,286
704,5.66,220,196,24,0.6618292896781035,1,511
705,3.6,150,143,7,0.06878065769765895,1,198
706,7.27,61,56,5,0.3620558501724914,0,104
707,5.84,116,100,16,0.9353822607327862,0,236
708,1.85,114,105,9,0.8625892413413637,0,122
709,1.46,210,187,23,0.28554293786953344,0,184
710,7.82,217,204,13,0.1570588840991387,0,343
711,5.77,123,105,18,0.4490879571685771,0,214
712,3.92,92,75,17,0.3558303786676609,0,103
713,5.91,93,83,10,0.6822263767059911,0,175
714,6.29,78,73,5,0.9664348100843196,0,161
715,6.46,190,167,23,0.36300144998256145,0,321
716,7.3,61,56,5,0.062224172652242005,1,120
717,6.87,144,101,43,0.8976140083423853,1,349
718,1.08,95,95,0,0.037949730239870805,0,77
719,7.49,179,177,2,0.952765897153333,0,370
720,8.43,292,237,55,0.6645794280090398,1,898
721,2.42,291,224,67,0.9416892084419491,0,391
722,7.44,84,60,24,0.19965968664897826,0,131
723,7.4,264,189,75,0.040699795253807625,0,386
724,7.92,130,105,25,0.4882099782764918,0,227
725,7.12,139,123,16,0.4506234145701252,0,242
726,11.98,57,48,9,0.33149227325488284,1,161
727,2.71,142,107,35,0.9576564743886975,0,191
728,6.9,203,174,29,0.8225837321614322,0,398
729,10.41,251,222,29,0.6615820213755933,1,777
730,2.62,139,102,37,0.16285829163782772,0,143
731,1.69,211,205,6,0.7343234082185247,0,218
732,7.86,164,149,15,0.727012454699724,0,314
733,3.07,154,108,46,0.42506817361600746,0,173
734,7.1,184,156,28,0.9247859097140136,0,372
735,1.03,245,238,7,0.16697788222901044,0,208
736,1.15,107,74,33,0.2673375624116643,0,91
737,4.26,294,287,7,0.06322433925063364,0,451
738,2.67,163,139,24,0.7954509581775875,0,211
739,5.83,286,209,77,0.6217593860953973,0,518
740,4.96,124,100,24,0.31494030568124953,0,204
741,1.54,206,202,4,0.16381366359431537,0,175
742,2.14,169,139,30,0.04014777002874037,0,167
743,6.49,213,199,14,0.1667455686259366,1,434
744,2.3,266,233,33,0.4532846463376582,0,309
745,6.55,70,69,1,0.24717696901060615,0,115
746,3.91,298,229,69,0.2589821774319667,0,319
747,1.65,213,178,35,0.8755763666677143,0,226
748,4.39,187,154,33,0.5151376734611006,0,331
749,3.82,150,149,1,0.7292519731284146,1,239
750,4.16,250,202,48,0.03571094902814309,1,482
751,2.68,201,140,61,0.3651633556780287,0,221
752,7.02,241,212,29,0.4791693473954418,0,424
753,7.47,276,260,16,0.1864168552101847,0,441
754,6.78,226,164,62,0.12019154144553867,0,341
755,3.34,148,111,37,0.8703037784998425,0,194
756,2.91,289,237,52,0.9394316270997966,0,390
757,7.94,85,77,8,0.07880669804540741,1,168
758,6.05,259,181,78,0.3490187125424431,0,425
759,7.95,290,212,78,0.9582856281444737,0,584
760,1.92,280,231,49,0.08316173313246489,0,226
761,1.35,145,109,36,0.6436413728787262,0,142
762,5.86,201,184,17,0.9722213709670056,0,415
763,10.49,200,185,15,0.9782236685813746,1,672
764,6.92,239,198,41,0.47122333090374324,0,417
765,5.75,273,222,51,0.1627491077823806,0,425
766,7.68,86,65,21,0.20208431497743884,0,135
767,4.58,61,57,4,0.8896013951243946,0,123
768,11.22,162,150,12,0.9116830043297359,1,536
769,7.77,232,178,54,0.6078796438735548,0,420
770,6.93,62,52,10,0.7661763994699113,0,119
771,5.79,72,67,5,0.7399312514704082,1,171
772,2.37,266,212,54,0.661821597989107,0,328
773,4.84,148,137,11,0.8272769548719391,0,293
774,4.17,154,127,27,0.6854066230403211,0,288
775,10.9,79,79,0,0.5340023057474993,1,239
776,1.7,66,60,6,0.23695636258815678,0,57
777,2.8,162,127,35,0.743888144118619,0,205
778,6.26,111,80,31,0.47343786783827446,0,191
779,1.66,133,121,12,0.2947916840075093,0,118
780,3.25,161,120,41,0.8019462757417753,0,206
781,3.71,266,212,54,0.6967136003530283,0,332
782,5.36,135,119,16,0.9373395631247,0,275
783,2.11,190,151,39,0.16544164001887773,0,197
784,7.02,236,181,55,0.6491892846364932,0,434
785,4.13,68,57,11,0.24423946808817598,0,109
786,11.25,226,198,28,0.9035829853016417,1,743
787,4.28,149,145,4,0.09949941425661568,0,231
788,2.93,189,181,8,0.6561618064448772,0,237
789,1.99,238,205,33,0.7910857215280299,0,247
790,1.03,282,235,47,0.3549178403647072,0,252
791,7.79,196,185,11,0.9541380793838092,1,492
792,3.96,125,109,16,0.8507306845860373,1,203
793,6.53,58,54,4,0.2946182996849034,1,122
794,5.12,248,224,24,0.007541092715998676,0,368
795,2.93,77,67,10,0.29665717611806086,0,85
796,2.23,255,240,15,0.28131047047074254,0,281
797,6.42,272,258,14,0.889964607500909,0,550
798,7.63,177,165,12,0.9671211782547475,0,366
799,3.9,101,85,16,0.07043998597026035,1,132
800,2.09,132,125,7,0.4712948285333167,0,156
801,7.72,299,248,51,0.5483319985297957,0,535
802,1.26,160,122,38,0.0929116613297033,0,128
803,11.8,193,184,9,0.37749770913752256,1,557
804,1.03,166,118,48,0.3170824173929506,0,144
805,7.12,118,114,4,0.5360563543270873,0,214
806,5.77,148,113,35,0.661190899731938,1,339
807,7.57,189,147,42,0.7034851104965666,0,354
808,3.22,74,68,6,0.13675502361338754,0,77
809,5.58,229,207,22,0.8129477019446214,0,450
810,1.56,172,129,43,0.678542029790759,0,170
811,5.18,262,220,42,0.8890749167467196,1,641
812,6.42,277,211,66,0.4493360594354341,0,475
813,4.7,102,74,28,0.8938897627221916,0,201
814,7.5,200,198,2,0.8657741223560754,0,403
815,4.0,193,147,46,0.4384093323592696,0,330
816,7.09,106,76,30,0.3811433152929786,0,176
817,4.14,88,70,18,0.9328120149702568,0,177
818,7.85,158,147,11,0.7151647345384377,0,302
819,7.72,230,225,5,0.9282453464380757,0,472
820,5.96,91,85,6,0.796974778895813,1,220
821,7.2,235,171,64,0.6092974392914143,0,424
822,6.93,216,201,15,0.1158527770037645,0,336
823,2.47,191,178,13,0.2914806725790985,0,211
824,8.62,272,270,2,0.9688424070983915,1,917
825,1.51,171,127,44,0.31942209871420446,0,149
826,6.86,182,132,50,0.09325486978537079,0,272
827,2.22,212,186,26,0.7075533559193198,0,268
828,1.5,264,243,21,0.7340042545436842,0,271
829,3.8,270,216,54,0.2854577202871508,0,293
830,8.19,284,251,33,0.29767197934630374,1,796
831,10.69,124,122,2,0.4688929855087839,1,368
832,7.82,195,144,51,0.02178894976225554,0,284
833,4.08,288,282,6,0.7893230103611636,0,567
834,1.42,125,107,18,0.3170887872741256,0,111
835,6.24,58,41,17,0.8537631020019776,0,113
836,8.09,123,123,0,0.8026304216000337,1,399
837,4.14,235,203,32,0.6614020331187831,0,439
838,3.16,285,234,51,0.3248748670992887,0,314
839,4.52,194,184,10,0.51631656166117,0,349
840,3.37,279,231,48,0.444829257597959,0,321
841,6.3,56,53,3,0.3388818862486742,0,95
842,4.81,223,173,50,0.8481362893031782,0,437
843,7.14,190,166,24,0.4835070745776653,0,335
844,7.89,217,213,4,0.8327230977971465,1,531
845,2.67,219,174,45,0.10521847414182428,0,221
846,6.96,186,140,46,0.14102478860033574,0,284
847,4.9,227,215,12,0.9773203051129767,0,471
848,2.45,76,65,11,0.5877684626060896,0,92
849,5.36,171,122,49,0.509769673499049,0,298
850,3.5,243,176,67,0.5231560631441117,0,284
851,6.91,54,47,7,0.21526877403285982,0,86
852,4.17,78,75,3,0.718703949501973,0,150
853,9.54,214,149,65,0.08478062372975437,1,551
854,1.67,215,204,11,0.5733237131030232,0,210
855,3.77,132,94,38,0.5707687965859014,0,156
856,7.88,185,142,43,0.914188424133511,0,369
857,6.66,289,239,50,0.5261828101048603,0,513
858,2.12,158,110,48,0.13706269597417953,0,159
859,5.5,114,99,15,0.5727532592481626,1,258
860,3.31,135,122,13,0.09132764436533236,0,138
861,8.85,293,209,84,0.20379383529992168,1,784
862,6.3,194,183,11,0.031108584187416133,0,292
863,6.25,120,93,27,0.5132935824594983,0,211
864,4.57,266,206,60,0.08453261529357237,0,399
865,10.3,94,82,12,0.46939437853132904,1,276
866,4.06,181,132,49,0.9329450353241441,0,362
867,4.11,85,61,24,0.719761413019332,1,197
868,8.08,119,102,17,0.07741167422529305,1,312
869,11.57,208,163,45,0.22420981220884317,1,565
870,6.55,68,49,19,0.6736624198934342,0,125
871,5.05,238,233,5,0.8947018610241837,0,484
872,5.53,157,113,44,0.03291858676395376,0,229
873,7.51,231,161,70,0.812451131720594,0,443
874,4.0,216,162,54,0.5618138803383087,0,385
875,3.32,140,124,16,0.5460913252963926,0,168
876,7.84,251,230,21,0.9578131827533579,0,516
877,7.04,139,138,1,0.7476446125967731,0,271
878,3.26,68,67,1,0.8501188680561119,0,91
879,4.25,88,86,2,0.3539955695446667,0,150
880,3.91,175,173,2,0.5543640408284098,0,214
881,2.04,244,194,50,0.6154056774277707,0,297
882,7.7,222,209,13,0.32158394036246507,0,373
883,3.83,190,178,12,0.5702481249473995,0,232
884,7.13,291,234,57,0.23665537947971382,0,465
885,2.33,269,242,27,0.14337567106823956,0,280
886,4.84,175,153,22,0.37397025927733263,0,297
887,1.17,107,78,29,0.739289628746437,0,107
888,6.35,197,172,25,0.9161871480738876,0,398
889,5.07,269,236,33,0.4577140514982325,0,470
890,5.38,249,231,18,0.6428236882754317,0,465
891,1.36,110,92,18,0.10303713097510048,0,89
892,2.48,176,155,21,0.9044637585523287,0,237
893,1.52,154,127,27,0.5686042135699344,0,148
894,3.02,216,211,5,0.780338247625157,0,283
895,5.39,50,43,7,0.7944412009213938,0,97
896,4.96,180,130,50,0.2564805263681059,0,286
897,5.29,254,211,43,0.5291744531818495,0,452
898,4.84,141,136,5,0.9604797515609774,0,292
899,2.91,239,188,51,0.08963454482082778,0,240
900,5.2,298,248,50,0.6830498980295634,1,692
901,1.96,240,172,68,0.962264078035172,0,258
902,6.94,162,154,8,0.30057710805402216,0,270
903,5.32,202,163,39,0.8614479214043481,0,399
904,2.31,105,89,16,0.9336575454082716,0,142
905,4.59,210,158,52,0.7470862093948251,1,492
906,7.11,215,179,36,0.23132831230695827,0,344
907,6.2,166,137,29,0.3340007188265939,0,276
908,8.93,183,136,47,0.03580929441773073,1,467
909,3.85,107,102,5,0.8314532342453552,0,142
910,2.83,93,79,14,0.8496111865110799,0,123
911,11.82,222,191,31,0.6327103099661927,1,680
912,6.58,209,168,41,0.35252785126385133,0,348
913,3.11,222,167,55,0.07681102763992054,0,221
914,6.93,110,108,2,0.7530576099149094,0,214
915,6.31,96,80,16,0.7265261936099229,0,182
916,3.08,198,189,9,0.912602521738901,0,269
917,6.84,129,112,17,0.7305320210053622,1,304
918,2.3,167,160,7,0.8286949422440019,0,221
919,1.78,262,199,63,0.7459546179039995,0,265
920,9.5,252,241,11,0.6306871883123164,1,779
921,2.87,278,199,79,0.42696639419100924,0,314
922,6.74,213,166,47,0.9021173086422778,0,424
923,7.97,276,214,62,0.6509685719074698,0,508
924,3.69,196,190,6,0.39835532196590906,1,285
925,7.26,69,48,21,0.08346929518195723,1,133
926,6.61,234,192,42,0.2907048559043821,0,382
927,6.52,195,152,43,0.5437267348301648,0,346
928,6.32,96,96,0,0.27563537001619454,0,160
929,6.14,282,228,54,0.22123534791790211,1,575
930,4.18,98,77,21,0.5273935140878472,0,173
931,5.16,63,62,1,0.16982034589573458,0,101
932,11.77,192,147,45,0.8004100633251034,1,609
933,3.29,208,202,6,0.484368151342658,0,247
934,7.46,50,44,6,0.5738627739626502,0,91
935,2.89,166,162,4,0.14738326759734854,0,175
936,7.92,103,99,4,0.3245763356293674,0,174
937,5.69,167,166,1,0.4100896832611529,0,291
938,7.17,52,39,13,0.808212830516503,1,124
939,5.29,193,168,25,0.7701595230861525,0,373
940,2.91,264,256,8,0.22297747478768137,0,286
941,2.92,234,190,44,0.6161790816070077,0,285
942,1.79,252,186,66,0.2434563577719976,0,213
943,1.8,61,55,6,0.9882471556902453,0,67
944,3.43,123,104,19,0.9521238781308706,0,167
945,9.87,273,205,68,0.5632647205206205,1,812
946,5.26,65,52,13,0.698902571894143,0,122
947,1.72,249,182,67,0.801430382208645,0,255
948,6.97,151,151,0,0.7209984200449039,0,292
949,8.41,253,209,44,0.6998286910824209,1,786
950,7.73,201,201,0,0.958554007949528,0,417
951,5.69,205,175,30,0.5964561063072833,0,374
952,2.23,166,134,32,0.6363026718190556,0,203
953,7.26,57,41,16,0.8492687504381812,1,137
954,5.54,171,128,43,0.6698908678584068,0,316
955,1.2,141,137,4,0.7329326220175225,0,145
956,1.1,213,195,18,0.23416868619664244,0,184
957,1.91,139,138,1,0.3712669241150709,0,128
958,2.76,185,129,56,0.14730134571189302,0,188
959,4.01,235,192,43,0.5057654423348055,0,414
960,4.41,109,109,0,0.4557274006802463,0,193
961,4.24,227,170,57,0.9971628142794569,1,566
962,9.06,77,74,3,0.6112086528155425,1,237
963,5.17,269,188,81,0.7864448231944233,0,512
964,5.65,150,138,12,0.33401467075765423,1,320
965,1.1,90,90,0,0.8315453313427965,0,96
966,1.54,277,240,37,0.6150849664876834,0,272
967,3.74,241,215,26,0.6969923315984384,0,304
968,2.08,204,190,14,0.2944307779494544,0,226
969,3.64,295,269,26,0.5486383916955772,0,356
970,5.4,240,228,12,0.6340369734136087,0,449
971,4.83,194,163,31,0.589094675816581,0,353
972,2.62,250,213,37,0.9151937114245665,0,336
973,3.41,210,210,0,0.8982726644925535,0,285
974,5.3,294,292,2,0.9709840578768706,0,612
975,10.75,261,207,54,0.6674280060069894,1,802
976,6.27,254,193,61,0.9719141301256846,0,515
977,4.87,269,258,11,0.8324780000319089,0,535
978,3.54,289,214,75,0.2708321403399593,0,309
979,3.56,206,148,58,0.4274356695512971,0,233
980,10.91,190,158,32,0.2383924421890098,1,521
981,1.27,95,82,13,0.004197160830565205,0,75
982,7.92,84,60,24,0.1880487531469086,0,130
983,5.65,183,134,49,0.004060586286875667,0,264
984,5.77,131,129,2,0.71983846135049,0,253
985,3.34,164,114,50,0.42553429772119955,1,234
986,5.24,246,233,13,0.31257472707785827,0,412
987,4.39,96,83,13,0.7617208910951879,0,185
988,1.74,202,183,19,0.832486774619645,0,213
989,2.95,243,194,49,0.97529953864988,0,330
990,7.23,59,43,16,0.6420135846752412,0,108
991,4.85,105,87,18,0.4615289585400517,0,183
992,3.89,79,75,4,0.3052643016074359,0,88
993,1.51,291,234,57,0.2223182092142263,0,247
994,9.43,300,235,65,0.2129259504826012,1,812
995,5.92,158,125,33,0.40918937471979877,0,268
996,5.3,54,45,9,0.9917863552879298,0,111
997,4.57,168,117,51,0.0008536974374032669,0,241
998,4.04,297,292,5,0.1972058972310008,0,480
999,5.15,82,72,10,0.18839298240357383,0,130
1000,2.63,167,156,11,0.7171194855322923,0,213
1001,7.59,114,85,29,0.3524847275980618,0,189
1002,5.12,195,149,46,0.4572608045918206,0,336
1003,5.8,273,219,54,0.14862413046990497,1,545
1004,4.15,288,283,5,0.4049970388769477,0,501
1005,6.64,226,176,50,0.10319981190583605,0,342
1006,2.13,60,43,17,0.5330432878885831,0,70
1007,5.64,134,133,1,0.09793836538285594,1,269
1008,9.12,75,64,11,0.7905083811731562,1,239
1009,3.21,112,92,20,0.5666017175404895,0,134
1010,6.55,266,188,78,0.7239678737735169,0,497
1011,1.91,135,104,31,0.41851638665268387,0,122
1012,6.34,108,104,4,0.3814912932422273,0,186
